submissionid,submissiondatetime,deviceid,username,User_s_,Survey_Start_Time,Study_Area,Other_Study_Area,GNSS_Setup,Other_GNSS_Setup,Pre_Survey_Notes,Sampling_Design,Plot_ID,GNSS_Used_,GNSS_Status,GNSS_Height_Rover_to_Snow__cm_,Point_Observation.Date___Time_of_Point_Observation,Point_Observation.Approx__Location,Point_Observation.Type_of_Plot,Point_Observation.Cardinal_Direction,Point_Observation.Distance_From_Centre__m_,Point_Observation.Custom_Distance_From_Centre__m_,Point_Observation.Sample_Type,Point_Observation.Tare_on_fish_scale_,Point_Observation.Tare_Weight__g_,Point_Observation.Multi_Part_Core_,Point_Observation.Core_Section_Number,Point_Observation.Depth__cm_,Point_Observation.Depth__cm_:timestamp,Point_Observation.Core_Length__cm_,Point_Observation.Plug__cm_,Point_Observation.Mass___Tube__g_,Point_Observation.Mass__g_,Point_Observation.Mass_Final__g_,Point_Observation.Retrieval____,Point_Observation.SWE__mm_,Point_Observation.Density,Point_Observation.Sample_Rating,Point_Observation.Point_Observation_Notes,Point_Observation.Picture,Snow_Pit_Measurenent.Distance_from_centre_of_plot__m_,Snow_Pit_Measurenent.Depth_above_ground__cm_,Snow_Pit_Measurenent.Temperature___C_,Snow_Pit_Measurenent.Density_Notes,Survey_End_TIme
55581216,2021-03-11 16:20:30 -08:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, EH, AC",3/11/2021 15:15,Cruickshank,,Septentrio,,Gnss not fixed. Something between float and sbas. AC has rover notes for camera locations. ,,CRU_E7_S,yes,FLOAT,2,,,Cardinal 10 m,E,10,,Density,no,2520,no,,261,3/11/2021 16:09,236,8,3210,,690,100,49.797,0.218,Excellent,,,,,,,
55581216,2021-03-11 16:20:30 -08:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, EH, AC",3/11/2021 15:15,Cruickshank,,Septentrio,,Gnss not fixed. Something between float and sbas. AC has rover notes for camera locations. ,,CRU_E7_S,yes,FLOAT,2,,,Cardinal 10 m,E,7.5,,Depth,,,,,145,3/11/2021 15:23,,,,,,,,,Excellent,40cm from tree well,,,,,,
55581216,2021-03-11 16:20:30 -08:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, EH, AC",3/11/2021 15:15,Cruickshank,,Septentrio,,Gnss not fixed. Something between float and sbas. AC has rover notes for camera locations. ,,CRU_E7_S,yes,FLOAT,2,,,Cardinal 10 m,E,5,,Depth,,,,,250,3/11/2021 15:23,,,,,,,,,Excellent,,,,,,,
55581216,2021-03-11 16:20:30 -08:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, EH, AC",3/11/2021 15:15,Cruickshank,,Septentrio,,Gnss not fixed. Something between float and sbas. AC has rover notes for camera locations. ,,CRU_E7_S,yes,FLOAT,2,,,Cardinal 10 m,E,2.5,,Depth,,,,,271,3/11/2021 15:23,,,,,,,,,Excellent,,,,,,,
55581216,2021-03-11 16:20:30 -08:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, EH, AC",3/11/2021 15:15,Cruickshank,,Septentrio,,Gnss not fixed. Something between float and sbas. AC has rover notes for camera locations. ,,CRU_E7_S,yes,FLOAT,2,3/11/2021 15:54,,Cardinal 10 m,W,10,,Density,no,2520,no,,225,3/11/2021 15:55,175,0,3080,,560,100,40.415,0.231,Excellent,Density in natural depression. Very wet ground,https://drive.google.com/uc?id=1HzLqvdPTnNWMqIk74AYo56Cm-dqpqF4P,,,,,
55581216,2021-03-11 16:20:30 -08:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, EH, AC",3/11/2021 15:15,Cruickshank,,Septentrio,,Gnss not fixed. Something between float and sbas. AC has rover notes for camera locations. ,,CRU_E7_S,yes,FLOAT,2,,,Cardinal 10 m,W,7.5,,Depth,,,,,238,3/11/2021 15:25,,,,,,,,,Excellent,,,,,,,
55581216,2021-03-11 16:20:30 -08:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, EH, AC",3/11/2021 15:15,Cruickshank,,Septentrio,,Gnss not fixed. Something between float and sbas. AC has rover notes for camera locations. ,,CRU_E7_S,yes,FLOAT,2,,,Cardinal 10 m,W,5,,Depth,,,,,215,3/11/2021 15:26,,,,,,,,,Excellent,Natural hole; 1m from tree,,,,,,
55581216,2021-03-11 16:20:30 -08:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, EH, AC",3/11/2021 15:15,Cruickshank,,Septentrio,,Gnss not fixed. Something between float and sbas. AC has rover notes for camera locations. ,,CRU_E7_S,yes,FLOAT,2,,,Cardinal 10 m,W,2.5,,Depth,,,,,234,3/11/2021 15:26,,,,,,,,,Excellent,,,,,,,
55592450,2021-03-13 06:10:57 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,,3/13/2021 6:10,Russell Creek,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 14:43,,Cardinal 10 m,S,7.5,,Depth,,,,,245,3/9/2021 14:44,,,,,,,,,Excellent,,,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 14:47,,Cardinal 10 m,S,5,,Depth,,,,,200,3/9/2021 14:46,,,,,,,,,Excellent,,,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 14:48,,Cardinal 10 m,S,2.5,,Depth,,,,,188,3/9/2021 14:48,,,,,,,,,Excellent,,,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 14:49,,Cardinal 10 m,S,10,,Density,yes,,no,,240,3/9/2021 14:49,204,4,,760,760,100,54.849,0.274,Excellent,,https://drive.google.com/uc?id=18jhPSQKq9JgZlJfLbzOMnGXJF1iIgE9f,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 14:52,,Cardinal 10 m,N,2.5,,Depth,,,,,223,3/9/2021 14:53,,,,,,,,,Excellent,,,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 14:53,,Cardinal 10 m,Centre,,,Density,yes,,no,,184,3/9/2021 14:54,87,3,,410,410,100,29.59,0.352,Fair,Air pocket,,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 14:56,,Cardinal 10 m,N,5,,Depth,,,,,201,3/9/2021 14:57,,,,,,,,,Excellent,,,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 14:58,,Cardinal 10 m,N,2.5,,Depth,,,,,201,3/9/2021 14:58,,,,,,,,,Good,,,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 14:58,,Cardinal 10 m,N,10,,Density,yes,,no,,243,3/9/2021 14:58,207,0,,830,830,100,59.901,0.289,Excellent,,https://drive.google.com/uc?id=1UGNrGIGMy9XXgHuUkVpzuPhGsbHEln8W,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 15:03,,Cardinal 10 m,W,2.5,,Depth,,,,,208,3/9/2021 15:04,,,,,,,,,Excellent,,,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 15:05,,Cardinal 10 m,W,5,,Depth,,,,,240,3/9/2021 15:05,,,,,,,,,Excellent,,,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 15:06,,Cardinal 10 m,W,7.5,,Depth,,,,,231,3/9/2021 15:06,,,,,,,,,Excellent,,,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 15:07,,Cardinal 10 m,E,10,,Density,yes,,no,,201,3/9/2021 15:08,160,1,,620,620,100,44.745,0.281,Excellent,,https://drive.google.com/uc?id=10rNQAQK_emn_hLaihj8QBA11mQMCKlqt,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 15:11,,Cardinal 10 m,E,2.5,,Depth,,,,,215,3/9/2021 15:12,,,,,,,,,Good,,,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 15:13,,Cardinal 10 m,E,5,,Depth,,,,,218,3/9/2021 15:13,,,,,,,,,Excellent,,,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 15:14,,Cardinal 10 m,E,7.5,,Depth,,,,,250,3/9/2021 15:14,,,,,,,,,Good,,,,,,,3/15/2021 12:03
55650758,2021-03-15 12:04:56 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 14:42,Russell Creek,,,,,,2104,,,,3/9/2021 15:16,,Cardinal 10 m,W,10,,Density,yes,,no,,225,3/9/2021 15:20,185,1,,750,750,100,54.127,0.294,Excellent,,https://drive.google.com/uc?id=1-_Xi3BTETzhMH_OcJYtPFLz19Jupa3Y8,,,,,3/15/2021 12:03
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,3/9/2021 12:12,,Cardinal 10 m,E,2.5,,Depth,,,,,249,3/9/2021 12:13,,,,,,,,,Excellent,,,,,,,
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,,,Cardinal 10 m,E,5,,Depth,,,,,246,3/9/2021 12:14,,,,,,,,,Excellent,Under canopy of 80cm diameter fir,,,,,,
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,,,Cardinal 10 m,E,7.5,,Depth,,,,,147,3/9/2021 12:15,,,,,,,,,Excellent,Tree well of 80cm dis fir,https://drive.google.com/uc?id=1mv9cgzo6_EpEhyAcZl6Ito3Fn30CK2BD,,,,,
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,,,Cardinal 10 m,W,2.5,,Depth,,,,,278,3/9/2021 12:19,,,,,,,,,,Most open sky,,,,,,
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,,,Cardinal 10 m,W,5,,Depth,,,,,288,3/9/2021 12:20,,,,,,,,,,,,,,,,
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,,,Cardinal 10 m,W,7.5,,Depth,,,,,285,3/9/2021 12:21,,,,,,,,,Excellent,,https://drive.google.com/uc?id=1keO5tif6ujftHxlcJXkHIqd5g1cMBiJ6,,,,,
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,3/9/2021 12:27,,Cardinal 10 m,N,7.5,,Depth,,,,,177,3/9/2021 12:28,,,,,,,,,Excellent,Under canopy,,,,,,
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,,,Cardinal 10 m,N,5,,Depth,,,,,287,3/9/2021 12:29,,,,,,,,,Excellent,Just under canopy. Fringe,,,,,,
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,,,Cardinal 10 m,N,2.5,,Depth,,,,,291,3/9/2021 12:30,,,,,,,,,Excellent,,,,,,,
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,3/9/2021 12:30,,Cardinal 10 m,S,7.5,,Depth,,,,,266,3/9/2021 12:35,,,,,,,,,Excellent,,,,,,,
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,,,Cardinal 10 m,S,5,,Depth,,,,,261,3/9/2021 12:36,,,,,,,,,Excellent,,,,,,,
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,,,Cardinal 10 m,S,2.5,,Depth,,,,,270,3/9/2021 12:36,,,,,,,,,Excellent,,https://drive.google.com/uc?id=1MQc-aJw0oXmQ7FocZIhKs8BOc1Gc0MwT,,,,,
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,,,Cardinal 10 m,E,10,,Density,yes,,no,,248,3/9/2021 12:46,158,8,,560,560,100,40.415,0.269,Fair,"Tk’s first aco snow density!
Not in but near treewell
3400
2840",https://drive.google.com/uc?id=1Go8HLRaQQYK3TtP2MCVWnrseWCRNgbkN,,,,,
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,3/9/2021 12:56,,Cardinal 10 m,Centre,,,Density,no,2900,no,,270,3/9/2021 13:00,243,0,3550,,650,100,46.91,0.193,Good,3550,,,,,,
55650838,2021-03-15 12:06:07 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf to,3/9/2021 12:11,Russell Creek,,,,2101 on hemisphere. 2” of 3mpvc sticking out!,,2101,no,,,3/9/2021 13:06,,Cardinal 10 m,W,10,,Density,no,2900,no,,229,3/9/2021 13:07,194,0.1,3650,,750,100,54.127,0.279,Good,Check tare on moe2 up to 3.05m with handle,,,,,,
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,3/9/2021 13:34,,Cardinal 10 m,Centre,,,Depth,,,,,276,3/9/2021 13:34,,,,,,,,,Excellent,Only depths here for now,https://drive.google.com/uc?id=1OTwV-2_ATOge0uhW8Eo_BlSkvehEvuXL,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,3/9/2021 13:34,,Cardinal 10 m,E,10,,Depth,,,,,295,3/9/2021 13:37,,,,,,,,,Good,,,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,3/9/2021 13:37,,Cardinal 10 m,E,7.5,,Depth,,,,,295,3/9/2021 13:37,,,,,,,,,Good,,,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,3/9/2021 13:37,,Cardinal 10 m,E,5,,Depth,,,,,295,3/9/2021 13:38,,,,,,,,,Good,,,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,3/9/2021 13:38,,Cardinal 10 m,E,2.5,,Depth,,,,,290,3/9/2021 13:39,,,,,,,,,Good,May be a few cm in soil for all these W probes,,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,3/9/2021 13:43,,Cardinal 10 m,N,10,,Depth,,,,,275,3/9/2021 13:44,,,,,,,,,Excellent,,,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,,,Cardinal 10 m,N,7.5,,Depth,,,,,315,3/9/2021 13:45,,,,,,,,,Good,,,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,,,Cardinal 10 m,N,5,,Depth,,,,,290,3/9/2021 13:46,,,,,,,,,Good,,,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,3/9/2021 13:46,,Cardinal 10 m,N,2.5,,Depth,,,,,267,3/9/2021 13:47,,,,,,,,,Good,,,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,,,Cardinal 10 m,W,2.5,,Depth,,,,,255,3/9/2021 13:51,,,,,,,,,Good,Switch west depths for east on this plot,,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,,,Cardinal 10 m,W,5,,Depth,,,,,260,3/9/2021 13:54,,,,,,,,,Excellent,Swap e with west,,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,3/9/2021 13:54,,Cardinal 10 m,W,7.5,,Depth,,,,,293,3/9/2021 13:54,,,,,,,,,Excellent,,,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,3/9/2021 13:54,,Cardinal 10 m,W,10,,Depth,,,,,270,3/9/2021 13:55,,,,,,,,,Good,Swap with west,,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,3/9/2021 13:56,,Cardinal 10 m,S,10,,Depth,,,,,286,3/9/2021 13:57,,,,,,,,,Excellent,Open sky,https://drive.google.com/uc?id=1aY5GyxJxF2P1ktUOm_wVZqjYvPY0rT8A,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,3/9/2021 13:58,,Cardinal 10 m,S,7.5,,Depth,,,,,245,3/9/2021 13:58,,,,,,,,,Good,,,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,3/9/2021 13:59,,Cardinal 10 m,S,5,,Depth,,,,,267,3/9/2021 13:59,,,,,,,,,,,,,,,,3/9/2021 14:00
55651420,2021-03-15 12:13:17 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,3/9/2021 13:34,Russell Creek,,Topcon,,"Had note to swap east and west. Did this, trust data",,2102,no,,,3/9/2021 13:59,,Cardinal 10 m,S,2.5,,Depth,,,,,277,3/9/2021 13:59,,,,,,,,,Excellent,,,,,,,3/9/2021 14:00
55651435,2021-03-15 12:13:33 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,TK GF,3/11/2021 10:56,Russell Creek,,,,,,2106,,,,3/11/2021 10:57,,Cardinal 10 m,N,10,,Depth,,,,,201,3/11/2021 10:57,,,,,,,,,Excellent,,https://drive.google.com/uc?id=1Xf1zGK-zF7s1chN0MEoJfyjJTLEW39te,,,,,
55651435,2021-03-15 12:13:33 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,TK GF,3/11/2021 10:56,Russell Creek,,,,,,2106,,,,3/11/2021 10:58,,Cardinal 10 m,N,7.5,,Depth,,,,,214,3/11/2021 10:58,,,,,,,,,Excellent,,,,,,,
55651435,2021-03-15 12:13:33 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,TK GF,3/11/2021 10:56,Russell Creek,,,,,,2106,,,,3/11/2021 10:58,,Cardinal 10 m,N,5,,Depth,,,,,214,3/11/2021 10:58,,,,,,,,,Excellent,,,,,,,
55651435,2021-03-15 12:13:33 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,TK GF,3/11/2021 10:56,Russell Creek,,,,,,2106,,,,3/11/2021 10:58,,Cardinal 10 m,N,2.5,,Depth,,,,,201,3/11/2021 10:59,,,,,,,,,Excellent,,,,,,,
55651435,2021-03-15 12:13:33 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,TK GF,3/11/2021 10:56,Russell Creek,,,,,,2106,,,,3/11/2021 10:59,,Cardinal 10 m,Centre,,,Depth,,,,,224,3/11/2021 10:59,,,,,,,,,Excellent,,,,,,,
55651435,2021-03-15 12:13:33 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,TK GF,3/11/2021 10:56,Russell Creek,,,,,,2106,,,,3/11/2021 10:59,,Cardinal 10 m,W,2.5,,Depth,,,,,239,3/11/2021 11:02,,,,,,,,,Excellent,,,,,,,
55651435,2021-03-15 12:13:33 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,TK GF,3/11/2021 10:56,Russell Creek,,,,,,2106,,,,3/11/2021 11:02,,Cardinal 10 m,W,5,,Depth,,,,,239,3/11/2021 11:02,,,,,,,,,Excellent,,,,,,,
55651435,2021-03-15 12:13:33 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,TK GF,3/11/2021 10:56,Russell Creek,,,,,,2106,,,,3/11/2021 11:03,,Cardinal 10 m,W,7.5,,Depth,,,,,226,3/11/2021 11:03,,,,,,,,,,,,,,,,
